;age;gender;humanmade;concern;efficacy;income;edu3;openanswer;translation
2033;5;1;1;0.75;0.6666667;330000;2;At nå kommer det til å bli varmere om sommeren og om vinteren eller det kommer en ny istid Hva skal en tro? Den som lever får se Men det skader ikke å gjøre en innsats for egen del ;Það kemur nú að því að verða hlýrri í sumar og í vetur eða það kemur nýtt ísöld hvað er trú? Sá sem lifir mun sjá en það skaðar ekki til að gera tilraun til eigin hluta 
2034;1;2;1;1.0;0.3333333;0;2;At mye må gjøres å redusere utslippene i kina indidia og rest av verden mye må gjøres å hindre avskogingen i afrika asia og reste av verden at vi trenger ikke bare order men aksjonner mot klimaendringer ;Það verður mikið að gera til að draga úr losun í Kína INDIDIA og restin af heiminum verður mikið að koma í veg fyrir skógrækt í Afríku Asíu og raunverulega heimsins sem við gerum ekki bara panta en aðgerðir gegn loftslagsbreytingum 
2035;6;1;1;1.0;0.3333333;380000;3;At mennesket er det dummeste dyret på planeten (i relasjon til evneutrustning) som ikke bare ødelegger seg selv og sitt miljø - bevisst men også bevisst neglisjerer åpenbare muligheter for selvutslettelse ;Þessi maður er heimskur dýr á jörðinni (í tengslum við hæfni búnaðar) sem ekki aðeins eyðileggur sig og umhverfi hennar - meðvitað heldur einnig vísvitandi vanrækir augljós tækifæri til sjálfsnota 
2036;1;2;1;1.0;0.3333333;200000;2;At kloden vår ikke tåler mye mer;Að heimurinn okkar þolir ekki mikið meira 
2037;5;1;0;0.5;0.3333333;500000;2;At klimaet ikke er statisk og at det forandrer seg hele tiden ;Að loftslagið sé ekki truflanir og að það breytist allan tímann 
2038;5;1;0;0.5;0.3333333;600000;2;At klimaet får skylden for all mulig type værfenomen;Að loftslagið sé kennt fyrir alls konar veðurfyrirbæri 
2039;6;1;0;0.5;0.3333333;370000;3;"At klimaet endrer seg over tid ""Det kaldeste og varmeste på år"" er naturlige svingninger Det kan likevel ikke utelukkes at endringer kan være delvis menneskeskapt Miljøpolitikk er uansett viktig ";"Að loftslagið breytist með tímanum ""kaldasti og heitustu árin"" eru náttúruleg sveiflur sem ekki er hægt að útiloka að breytingar geta verið að hluta til mannavöldum umhverfisstefna er mikilvægt. "
2040;6;1;0;0.75;0.3333333;450000;0;At klimaendringer er noe som pågår hele tiden og at den menneskelige påvirkning er begrenset ;Þessi loftslagsbreyting er eitthvað sem er í gangi allan tímann og að mannleg áhrif sé takmörkuð 
2041;2;1;0;0.5;0.0;300000;2;At klima har vært i konstant endring siden tidenes morgen med mer stabile og mindre stabile perioder ;Þessi loftslag hefur verið í stöðugri breytingu frá upphafi tíma með stöðugri og stöðugri stöðum 
2042;5;1;1;0.75;0.6666667;850000;3;At klima forandrer seg fra det vanlige Mere varme enn vanlige på mange steder I verden eller omvendt ;Þessi loftslagsbreytingar frá venjulegum hita en venjulegt á mörgum stöðum í heiminum eða öfugt 
2043;5;2;1;0.75;0.3333333;510000;3;At klima endrer seg fra hva det var for f eks 50-100 år siden At vi sender ut klimagasser i atmosfæren som gjør at klima forandrer seg Varmere våtere for oss tørrere for folk i Afrika;Þessi loftslagsbreytingar frá því sem það var fyrir fyrrverandi 50-100 árum síðan að við sendum út gróðurhúsalofttegundir í andrúmsloftinu sem veldur loftslagi að breyta hlýrri Wetter fyrir okkur þurrkara fyrir fólk í Afríku 
2044;2;1;1;0.25;0.3333333;650000;3;at kanskje kina burde starte å bry seg mer ;að kannski Kína ætti að byrja að hugsa meira 
2045;4;1;1;0.75;0.6666667;720000;2;at isen smelter på polene og at havet vil stige;að ísinn bráðnar á stöngunum og að hafið hækki 
2046;4;2;1;0.75;0.6666667;168000;1;At isen smelter og at dyr som isbjørner mister hjemmene sine Og at været forandrer seg ;Að ísinn bráðnar og að dýr eins og ísbjörn missa heimili sín og að veðrið breytist 
2047;5;2;1;1.0;0.6666667;350000;3;At isen smelter (polområder/isbreer) som hever havnivået Medfører store og katastrofale endringer i naturen og levevilkårene Økt nedbør flom katastrofale endringer med ekstremvær som følge Land lagt under dagens havnivå får uante konsekvenser både i forhold til dyrking av mat og bosetting av verdens befolkning ;Að ísinn bráðnar (Polar-svæði / jöklar) sem hækka sjávarstig sem felur í sér stórar og skelfilegar breytingar á náttúrunni og lífskjör jókst úrkomu flóð skelfilegar breytingar með mikilli veðri vegna landa sem settar eru undir sjávarmáli í dag fá óvæntar afleiðingar bæði í tengslum við ræktun matvæla og uppgjörs íbúa heimsins. 
2048;1;2;1;0.75;0.3333333;250000;2;At havnivået kommer til å stige ;Að sjávarmáli er að fara að hækka 
2049;1;2;1;0.5;0.6666667;0;1;At havet stiger og øyer blir øversvømt av vann Og at dyrene på polene mister sine leveområder ;Að hafið hækkar og eyjar eru örn vatns og að dýrin á stöngunum missa búsvæði sína 
2050;6;2;1;0.75;0.6666667;144000;2;AT HAVET KOMMER TIL OG STIGE MER EKSTREMVÆR;Að hafið kemur til og rísa meira í erfiðleikum 
2051;1;1;1;1.0;0.3333333;70000;2;"At folk ikke lenger tar det alvorlig fordi ingenting gjøres Det blir litt ""ulv ulv""! Politikere gjør lite fordi velgerne prioriterer klima svært lavt som igjen kan skyldes at lite gjøres Det er en ond sirkel Dessuten virker nordmenn generelt ganske egosentriske på vegne av sin nasjon De er lei av å høre om problemer som rammer resten av verden Jeg synes dette er synd ";"Að fólk tekur ekki lengur það alvarlega vegna þess að ekkert er gert verður lítill ""Wolf Wolves""! Stjórnmálamenn gera lítið vegna þess að kjósendur forgangsraða loftslagi mjög lágt, sem síðan getur verið vegna þess að lítið er gert það er grimmur hringur einnig, Norðmenn almennt birtast alveg egocentric fyrir hönd þjóðarinnar sem þeir eru þreyttir á að heyra um vandamál sem hafa áhrif á afganginn af heiminum Ég held að þetta sé synd "
2052;5;2;1;0.75;0.6666667;630000;3;At folk ikke lenger kan leve der de lever nå mange steder ;Að fólk geti ekki lengur lifað þar sem þeir búa núna margar staðir 
2053;2;1;0;0.25;0.0;467000;2;At dette er noe vi på ingen måte kan påvirke i stor grad Min mening er at dette i større grad er sykluser på jorda som er styrt av solsystemet ;Að þetta er eitthvað sem við getum á engan hátt haft áhrif á skoðun mína er að þetta er í meira mæli að hringja í jarðvegi sem er stjórnað af sólkerfinu 
2054;1;2;1;0.5;0.6666667;132000;3;At dette er noe som til en viss grad kommer naturlig fordi verden har alltid forandret seg Vi har hatt istid og varmere tider så det er ikke rart at verden har klimaendringer i disse dager Samtidig er det viktig at vi setter inn tiltak slik at ikke disse klimaendringene går fortere enn de naturlig hadde gjort Vi må bli flinkere til å tenke miljø og kjempe for at vi kan gi den fine kloden videre til våre barn Vi forvalter bare jorda vi eier den ikke og kan derfor ikke gjøre som vi vil uten å tenke på de kommende generasjoner og deres behov ;Að þetta er eitthvað sem að einhverju leyti kemur náttúrulega vegna þess að heimurinn hefur alltaf breyst, höfum við haft ísöld og hlýrra sinnum svo það er engin furða að heimurinn hafi loftslagsbreytingar þessa dagana á sama tíma, það er mikilvægt að við settum fram Þessar loftslagsbreytingar eru ekki. Að fara hraðar en náttúrulega hafði gert, verðum við að vera betra að hugsa um umhverfið og berjast fyrir okkur að gefa fallegu heimi til barna okkar við getum bara stjórnað jarðveginum sem við eigum ekki það og getur ekki gert eins og við viljum án þess að hugsa um þá komandi kynslóðir og þarfir þeirra 
2055;5;2;0;0.25;0.3333333;250000;0;At det tidligere i vår historie også har vært klimaendringer og at dette er normalt ;Að fyrrverandi í sögunni okkar hefur einnig verið loftslagsbreytingar og að þetta sé eðlilegt 
2056;3;2;1;0.25;0.0;252000;2;At det styres fra universet ;Að það er stjórnað frá alheiminum 
2057;6;2;1;0.5;0.3333333;400000;2;at det skjer noe med klimaet som er negativt;að eitthvað gerist við loftslagið sem er neikvætt 
2058;6;2;0;0.75;0.3333333;127968;2;at det meste har hendt før;sem flestir hafa gerst áður 
2059;6;1;0;0.25;0.0;4000000;3;At det kan bli like godt vær i Norge som det var for 1000 år siden;Að það getur verið eins gott veður í Noregi eins og það var fyrir 1000 árum síðan 
2060;3;2;1;0.75;0.6666667;430000;3;At det ikke nødvendigvis trenger å koste så mye for å bidra til klima endringer Burde heller ha vært motsatt så flere valgte å tenke på miljø og klima endringer ;Að það þurfi ekki endilega að kosta svo mikið að stuðla að loftslagsbreytingum ætti frekar að hafa verið á móti svo völdum að hugsa um umhverfið og loftslagsbreytingar 
2061;7;2;0;0.0;0.0;0;2;At det ikke er noe å gjøre med det siden det ikkke er memmeskeskspt;Að það er ekkert að gera með það þar sem það hefur ekki memmeskspt 
2062;4;2;0;0.25;0.0;180000;1;at det i alle tider har vært store svingninger i været;að ávallt hafa verið stórar sveiflur í veðri 
2063;6;1;1;0.75;0.6666667;350000;2;At det går til det verre globalt og at det er den største utfordringen menneskeheten står overfor på sikt ;Að það fer að verri á heimsvísu og að það sé stærsta áskorun mannkynsins andlit til lengri tíma litið 
2064;5;1;1;0.75;0.3333333;450000;3;At det for svært mange i verden er en katastrofe og at det for meg som godt voksen med bopeel langt mot nord helt egotenkt kan gi et bedre klima ;Að fyrir marga í heiminum er hörmung og það fyrir mig sem góður fullorðinn með Bupeabel langt til norðurs, getur Egotttt gefið betri loftslag 
2065;5;2;1;0.75;0.3333333;0;2;At det faktisk har eksistert så lenge jorden har eksistert ;Að það hefur í raun verið til eins lengi og jörðin hefur verið til 
2066;4;1;0;0.5;0.6666667;680000;3;"At det er vannskelig å få ""øye på"" sannheten rundt dette temaet Partene på begge sider er ekstreme og for meg lite troverdig Temaet er intresant og alvorlig men slik debatten er nå så begynner jeg å miste intressen for det ordet ";"Að það sé vökva að fá ""augu"" sannleikann í kringum þetta þemaaðila á báðum hliðum eru öfgar og fyrir mig er litla áreiðanlegt þema í vandræðum og alvarlega en eins og umræðan er nú, byrjar ég að tapa aðilanum fyrir það orð "
2067;2;1;0;1.0;0.3333333;205000;3;At det er synd på fattige land spesielt de som ligger lavt i forhold til havnivå ;Að það er skömm á fátækum löndum sérstaklega þeim sem liggja lágt í tengslum við sjávarmáli 
2068;5;2;0;0.5;0.3333333;370000;2;At det er mye fokus på det;Að það er mikið af áherslu á það 
2069;3;2;1;1.0;0.6666667;535000;3;At det er de fattige delene av verden som først og fremst blir rammet av konsekvensene av klimaendringene ;Að það er fátækur heimshluta sem fyrst og fremst hefur áhrif á afleiðingar loftslagsbreytinga 
2070;6;2;1;0.5;0.3333333;300000;3;at det er alvorlig med de klimaendringene vi hører om men er noe usikker på om alt er menneskeskapt;að það sé alvarlegt með loftslagsbreytingum sem við heyrum um en er nokkuð óviss hvort allt sé tilbúið 
2071;2;2;1;0.75;0.3333333;15000;3;At det bør være forbedring i dette område slik at vi forholder seg mer venlig til naturen og ikke tenker på bruk og velferd for oss selv ;Að það ætti að vera framför á þessu sviði þannig að við eigum hagkvæmari til náttúrunnar og hugsar ekki um að nota og velferð fyrir okkur sjálf 
2072;2;1;1;0.5;0.3333333;440000;3;At det blir varmere slik at isen smelter vannstanden stiger og isbjørner drukner;Að það verður heitara þannig að ísinn bráðnar vatnsborðið og ísbjörnin drukkna 
2073;3;2;1;0.5;0.3333333;435000;3;At det blir varmere og at vi ikke har helt de samme årstidene som tidligere;Að það verður heitara og að við eigum ekki sömu árstíðirnar og áður 
2074;3;2;1;0.75;0.6666667;400000;2;at det blir tull med vær slik at vi ikke får vinter og sommer bekymring for søppel gjenvinning;að það mun vera bull með veðri þannig að við fáum ekki vetrar- og sumaráhættu fyrir endurvinnslu sorps 
2075;4;2;1;0.25;0.6666667;420000;3;At det blir mer jevn temperatur på jorden og mer dårlig vær her i Norge Mer storm og uvær ;Að það mun vera stöðugari hitastig á jörðinni og meira slæmt veður hér í Noregi meira stormur og stormur 
2076;5;2;0;0.5;0.0;390000;2;At det alltid har vært variasjon i klimaet tror ikke på at menneske kan på virke klimaet ;Að það hefur alltaf verið afbrigði í loftslaginu trúi ekki að manneskja geti haft áhrif á loftslagið 
2077;5;1;0;0.75;0.3333333;0;2;at den globale tempratur har steget 0 5 og at været er blitt villere og våtere;að alþjóðlegt temprature hefur hækkað 0 5 og að veðrið hafi orðið Wilder og Wetter 
2078;2;2;0;0.75;0.3333333;279000;2;at den globale middeltemperaturen er høyere i dag enn da målingene startet på slutten av 1800-tallet ;að alþjóðlegt meðalhitastigið er hærra í dag en þegar mælingarnar hófust í lok 19. aldar 
2079;4;2;1;0.5;0.3333333;300000;3;"At alt er i endring Også klimaet At det er litt skummelt Og litt urettferdig Tror at fordi vi og samfunnet er så fokusert på penger og avkastning på å øke forbruk og nytelse istedet for å dele og tenke på videre generasjoner klarer vi bare ""litt"" å tenke globalt Og at katastrofer oftest rammer land og mennesker som allerede har mye å streve med og lite å beskytte seg med Men som kanskje likevel er gladere /mer fornøyde enn oss ";"Að allt breytir einnig loftslaginu sem það er svolítið ógnvekjandi og svolítið ósanngjarnt að trúa því að við og samfélagið eru svo einbeitt að peningum og koma aftur á aukinni neyslu og ánægju í stað þess að deila og hugsa um frekari kynslóðir, getum við aðeins ""smá ""Að hugsa um allan heim og þessi hörmungar hafa oftast áhrif á lönd og fólk sem hefur nú þegar mikið að leitast við og lítið til að vernda sig með en hver getur verið hamingjusamari / meira ánægður en okkur "
2080;5;2;1;0.5;0.6666667;500000;3;"at alle må bidra - og at vanlige medborgere også må få vite hva vi kan gjøre i våre husholdninger "" alle monner drar sa musa og tisset i havet"" eller ""alle bekker små blir til en stor å""";"að allir verða að leggja sitt af mörkum - og að venjulegir samborgarar þurfa einnig að vita hvað við getum gert í heimilum okkar ""Allir Munner Dragðu músina og peeed í sjónum"" eða ""öll læki lítill verður frábær einn til"" "
2081;3;1;1;0.75;0.3333333;570000;2;Ansvarsfraskrivelse Varmere vær økt vannstand uvær nedsmelting av isbreer forurensning av atmosfæren forbrukersamfunnets forsøpling egoisme bremser klimatiltak for mye bruk av bil og for lite tiltak for sakte En detalj som bensindrevne to-takts gressklippere Om de ikke er på langt nær den største forurensningskilden hvorfor ikke bare forby salg av dem innen 1 år? Teknologien er der Frustrert Velferdssamfunnets bakside ;Fyrirvari hlýrri veður aukið vatnsvettvangsbrautir jökuls mengunar í andrúmsloftinu Neytendasamfélaginu Littering Egoism Bremsur Loftslagsráðstafanir til mikillar notkunar á bíl og of lítið ráðstafanir fyrir hægar smáatriði sem beinmæt tvíhliða grasflöt Ef þeir eru ekki næstum stærsti Mengunar uppspretta Hvers vegna ekki aðeins bannað sölu þeirra innan 1 árs? Tæknin er þar sem svekktur velferðarsamfélagið er aftur 
2082;3;1;1;0.5;0.3333333;650000;3;Ansvar;Ábyrgð 
2083;5;2;1;1.0;0.3333333;345000;3;Ansvar;Ábyrgð 
2084;4;1;0;0.5;0.3333333;900000;2;annen værtype i forhold til årstidene ;Önnur veðurgerð samanborið við árstíðirnar 
2085;4;1;1;0.75;0.3333333;450000;2;angår ikke meg;Varðar mig ekki 
2086;6;1;0;0.75;0.3333333;900000;3;alvorlig utfordring men overdrevet i visse kretser Alle former for utslipp må renses / nøytraliseres på sikt;Alvarleg áskorun en ýktar í tilteknum hringrásum skal hreinsa allar tegundir af losun / hlutlaus til lengri tíma litið 
2087;3;1;1;1.0;0.3333333;580000;3;Alvorlig trussel;Alvarleg ógn 
2088;2;2;1;0.75;0.3333333;450000;3;Alvorlig Noe må gjøres ;Alvarlegt eitthvað verður að gera 
2089;3;1;1;1.0;0.3333333;505000;3;Alvorlig;Alvarleg 
2090;5;1;0;0.25;0.0;400000;2;alvor;Alvor. 
2091;4;2;0;0.25;0.3333333;0;2;Altfor mye mas omkring klimaendring Begrenset hva lille Norge kan bidra med Hva med USA Kina og de virkelig store ? Hører ikke så mye om hva de gjør for å endre utslippene:);Of mikið bustle um loftslagsbreytingar takmarkaði það sem litla Noregur getur lagt sitt af mörkum við hvað um Bandaríkin Kína og mjög stórt? Ekki heyra mikið um hvað þeir gera til að breyta losuninni :) 
2092;4;2;1;0.75;0.6666667;450000;3;Alles ansvar å ta vare vår planet jorda;Ábyrgð allra að sjá um jörðina okkar 
2093;3;2;0;0.5;0.3333333;400000;2;Alles ansvar;Ábyrgð allra. 
2094;6;1;0;0.25;0.0;300000;2;Alle org som lever av å svartmale naturlige sykluser og kaller de som er uenige for ting som bør oversette med imbesile Det er ikke slik at alle som skjønner naturen sitter i IPCC ;Öll org sem býr með náttúrulegum hringrásum Blackemale og hringdu í þá sem eru ósammála um hluti sem ætti að þýða með Imbesile það er ekki svo að allir sem átta sig á náttúrunni situr í IPCC 
