;age;gender;humanmade;concern;efficacy;income;edu3;openanswer;translation
1859;1;1;1;0.75;0.6666667;60000;1;Det jeg tenker på er hvordan vi skal få utviklet nye måter på å spare klima oljen varer ikke evig før den tid må vi ha funnet opp noe annet som Norge kan tjene penger på som er mye mer miljøvennlig enn oljeboring;What I think about be how to develop new ways to conserve climate oil will not last forever until the time we need to invent anything that can make money that be much more environmentally friendly than oil drill
1860;3;2;1;1.0;0.3333333;605000;3;Det haster å satse på forskning av nye energikilder og folk må ta ansvar å gjøre kollektivt og resirkulere emballasje Trist å reise mindre;It be urgent to invest in research of new energy source and people have to take responsibility to do collectively and recycle package Sad to travel less
1861;1;1;1;0.75;0.3333333;0;3;det haster;it's urgent
1862;3;1;0;0.0;0.0;980000;3;Det har vært varme og kalde perioder før;There have be warm and cold before
1863;5;1;0;0.25;0.0;0;3;Det har vært klimaendringer siden tidenes morgen;There have be cop since the dawn
1864;6;1;0;0.25;0.0;405000;1;Det har vært klimaendringer i alle år Selv når det ikke fantes hverken biler eller industri Naturen styrer det meste det vil alltid gå i bølger;There have be climate change in the Even when there be neither or industrial nature control most it will always go in wave
1865;7;1;1;0.75;0.3333333;0;3;Det har vi hatt kjennskap til over lang tid;We have be aware of for a long time
1866;1;1;0;0.5;0.3333333;400000;3;Det har skjedd før uten innvirkning av mennesker;It have happen before without influence of
1867;5;1;1;0.5;0.3333333;400000;0;Det har har det vært før også;It have be before also
1868;2;2;1;0.75;0.6666667;450000;3;Det har gjennom tiden vært små klimaendringer Alt det vi produserer som slipper ut farlig stoffer påvirker klimaet som ikke gir umiddelbar effekt men i lengre sikt vil dette gi store problemer;It have always be small climate change all that we produce which emit hazardous affect the climate that do not provide immediate effect but in the longer term this will provide major
1869;3;1;0;0.25;0.3333333;690000;2;Det har forandret seg og for mange tusen år siden;It have change and for many of ago
1870;6;1;0;0.5;0.0;400000;2;Det har bestandig vært klimaendringer på denne kloden Det er en naturlig prosess som ender med at kloden blir tilintetgjort om noen milliarder år;There have always be climate change on this planet be a natural process that end with the planet be destroy about some billion
1871;7;2;0;0.75;0.3333333;0;2;Det har alltid vært storeklimaendringer menom de er menneskeskapt vet jeg ikke;There have always be major climate change they be I do not know
1872;5;1;0;0.25;0.6666667;1500000;3;Det har alltid vært klimaendringer!;There have always be climate change!
1873;2;2;0;0.0;0.0;400000;3;Det har alltid vært klimaendringer både med og uten forurensning Eksempelvis istiden da det ikke var forurensing;There have always be climate change, both with and without pollution for example ice age when there be no pollution
1874;5;1;0;0.25;0.3333333;0;3;Det har alltid vært endringer/svingninger i været Det er ikke unormalt;There have always be change / in the weather be not abnormal
1875;4;1;0;0.25;0.6666667;820000;3;Det har alltid vært endringer i klimaet i større eller mindre grad;There have always be climate change to a greater or lesser extent
1876;1;2;1;0.5;0.6666667;100000;2;"Det første ordet eg tenkjer på er ""Global oppvarming"" Det var der heile debatten byrja med filmen ""an inconvenient truth"" osv Deretter tenkjer eg på større naturkatastrofar ";"The first word I think be ""Global warming"" It be there a total of debate start your film ""An Inconvenient Truth"" etc. Then think I at greater"
1877;3;1;1;1.0;0.6666667;520000;3;Det første jeg tenker er på jenta mi som skal vokse opp og hennes slekt som kommer senere På hva som kommer til å skje ellers på kloden av oversvømmelser naturkatastrofer redusert matproduksjon flyktninger nødhjelp På protester demonstrasjoner og aksjoner fra folk som blir påvirket og som mister sine hjem og lokalsamfunn;The first thing I think about be the girl who will grow up and her family that come later on what's go to happen otherwise on the planet by flood natural reduce food production In protest and action of people who be affect and who be lose their home and
1878;3;2;1;1.0;0.0;300000;3;Det forandrer vår verden mer enn vi vil innrømme For meg personlig i min lille verden har klimaendringene egentlig bare positive konsekvenser: kortere vintre varmere somre De globale konsekvensene føler jeg meg fullstendig maktløs overfor;It change our world more than we want to admit to me personally in my little world, climate change have really only positive consequences: shorter winter warmer summer The global I feel completely powerless against
1879;1;2;1;0.75;0.6666667;0;3;Det finnes viktigere ting selvom det er viktig Noen ganger når partier setter det øverst på listen finner jeg det provoserende mest fordi det ikke føles som noe som faktisk berører oss;There be more important although it be important Sometimes when party put it at the top of the list, I find it provocative mostly because it do not feel like something that actually affect us
1880;3;1;1;0.75;0.6666667;400000;2;Det er viktig å ta dette på alvor og gjøre noe med dette nå! Det haster;It be important to take this seriously and do something about this now! It's urgent
1881;4;2;1;0.5;0.0;400000;0;Det er viktig at vi tenker på klimaendring for å kunne bevare jordkloden mest mulig Generasjonens framtid bør bevares;It be important that we think about climate change in order to preserve the planet most-generation future should be preserve
1882;3;2;1;1.0;0.3333333;330000;1;Det er veldig trist på klimaendring i dag jeg har tenk på det er 25 11 uten snø når jeg tenke bare noen år tilbake på dene tiden det vært mye snø og mye mer kalde;It be very sad on climate change today I think of it be 25 without snow when I think only a few back at the end time there have be a lot of snow and more cold
1883;4;2;1;0.75;0.3333333;338000;3;Det er vanskelig å vite om alle klimaendringer er menneskeskapte men uansett er det viktig å redusere forurensningen kraftig for den forgifter våre omgivelser og ødelegger folks helse rundt om i verden!;It be difficult to know whether any climate change be man-made but whatever it be important to reduce pollution powerful for it poison our environment and damage people's health around the world!
1884;3;1;0;0.5;0.6666667;300000;2;Det er uklart om det holder på å skje eller ikke men det skader ikke å gjøre noe med måten vi lever på uansett Å redusere forbruket hjelper på mange nivåer;It be unclear whether it be happen or not but it do not hurt to do something about the way we live anyway Reducing consumption help on many level
1885;2;2;1;1.0;0.3333333;500000;3;Det er trist noe må gjøres!;It's sad something must be done!
1886;6;2;1;1.0;0.6666667;210000;1;Det er trist att klimaendringer virker på veret iverden som tyfoner flom og jordskjelv;It be sad climate change act on as flood and
1887;2;2;1;1.0;0.3333333;0;3;Det er på grunn av menneskene i hele verden;It be because of the people in the world
1888;5;1;1;0.75;0.3333333;940000;3;Det er nå godt dokumentert at vi opplever og kommer til å oppleve menneskeskapte klimaendringer i vår tid Dessverre ser det ut til at en håndfull høylytte og relativt uinformerte skeptikere har lyktes i å skape et inntrykk av at dette ikke er tilfelle Som oljeprodusent bør Norge sørge for å gjøre hva vi kan for å forhindre at dette kommer ut av kontroll Fortsatt er vi avhengig av fossile brensler (og Norge har en oljeøkonomi) derfor bør det tilrettelegges for storstilt karbonfangst og lagring og Norge har mulighet til å spille en betydelig rolle i dette Vi har dessuten rikelig tilgang på fornybar energi altså er vi i en enestående god situasjon som nasjon;It be now well document that we be experience and will experience anthropogenic climate change in our time Unfortunately, it seem that a handful of vocal and relatively uninformed have succeed in create the impression that this be not the case As the oil producer, should make to do what we can to prevent this from get out of control Still we be dependent on fossil fuel (and have an oil economy) therefore it should be prepare for large-scale carbon capture and storage and have the opportunity to play a significant role in this, we also have an abundant supply of renewable energy in other words, we be in an unprecedented good situation as a nation
1889;5;1;0;0.25;0.3333333;480000;3;"Det er noko politikarane snakkar om for å få oss til å betala vårtids avlat ""Når pengane i kista kling Men kva hjelper det miljøet? Politikarane på venstresida vil ha tak i folk sine pengar!";"There be something talk about get us to springtime ""When money into the treasury But what help the environment? want to reach people their benefits!"
1890;4;1;1;0.5;0.6666667;100000;2;det er nok reelt;it's probably real
1891;5;2;1;1.0;0.3333333;545000;3;Det er menneskeskapt;It be man-made
1892;3;1;1;1.0;0.3333333;0;2;Det er kritisk når du leser aviser og ser nyheter som skjer Tenker på mine barnebarn og deres unger Vi har bare en jordklode!!;It be critical when read and watch news happen Thinking of my and their kids, we have only one Earth !!
1893;2;2;1;1.0;0.6666667;500000;3;Det er ingen som tar ansvar til det er for seint;There be no one who take responsibility for it be too late
1894;5;1;0;0.25;0.0;400000;1;Det er ikke vi mennesker som styrer klima;It be not we people who govern climate
1895;1;2;0;0.5;0.0;0;0;Det er ikke bra fordi det skaper forandringer og lager problemer i verden;It be not good because it create change and inventory in the world
1896;3;1;0;0.0;0.0;0;2;DET ER IKKE BILENE IDIOTER DET ER FOR SEINT JORDA ER I UBALANSE OG VIL KORRIGERE DET VI HADDE 20 ÅR NÅ ER DERE BARE EN HAUG MED DRITTSEKKER LYKKE TIL VIDERE MED IKKE BRY SEG I TIDE PARASITTER (VI MÅ LEVE I SYMBIOSE MED KLODEN IKKE UTNYTTE DEN!!!!);IT IS NOT it be too late soil in and to correct the one we have 20 now you be just a bunch of bastard success with NOT CARE WITHIN (We must live in symbiosis with the planet NOT utilize the !!!!)
1897;2;1;1;0.75;0.6666667;800000;3;Det er høyst på tide at verdenssamfunnet finner sammen for en felles bekjempelse av utslipp!;It be highly time that the international community come together for a common fight against emissions!
1898;6;1;0;0.25;0.0;250000;2;Det er et værfenomen son går i sykluser;There be a weather phenomenon son go in cycle
1899;4;1;1;1.0;0.3333333;510000;3;Det er et reelt problem som vi må ta på alvor Uten tvil menneskeskapt;There be a real problem which we must take seriously anthropogenic
1900;6;2;0;0.25;0.3333333;16000;2;Det er et dramatisk forandring i klima og vi burde gjøre det vi kan enda vi er seint ute med tiltakene;It be a dramatic change in the climate and we should do what we can yet we be behind in measure
1901;1;2;0;0.5;0.6666667;6735;1;det er endring som skjer i veret det kan vere høgt temperatur eller lavt temperatur for eksempel global oppvarming;there be change make in it may be aloud temperature or low temperature as global warm
1902;5;1;0;0.25;0.3333333;600000;2;det er en syklus varme og kalde perioder;it be a cycle of hot and cold
1903;2;2;1;0.5;0.3333333;360000;2;Det er en stor utfordring Vi eller alle må gjøre noe med dette!!!;It's a big challenge, we or all must do something about this !!!
1904;7;1;0;0.5;0.3333333;300000;3;Det er en oppgave samtlige land må være med på med samme krav;It be a task of all must be part of the same claim
1905;5;1;1;1.0;0.6666667;430000;3;"Det dreier seg om det sterke fokuset på stadig større materiellt forbruk for å gjere oss meir ""tilfreds"" God helse naturmangfald soosial kontakt kulturopplevingar stillhet og ro vert derimot for lite forstått som dei viktige verdiane dei er for et godt liv ";"It's all about the strong focus on increase consumption, that will look us more ""satisfied"" Good health natural diversity contact cultural experience silence and tranquility host however too little understand as important value ​​they be for a good life"
1906;6;1;1;0.75;0.3333333;250000;2;Det brukes alt for mye av fossilt brendsel Oljeindustrien er altfor dominerende i økonomien og bør begrenses Til og med lønningene i Norge er ledet av oljeindustrien;It be use all too much of the fossil fuel oil industry be too dominant in the economy and should be limit to and include wag in be lead by the oil industry
1907;2;1;0;0.25;0.3333333;1000000;2;Det blir varmere om vinteren mindre snø Er dette menneskeskapt eller er det nayurlig endring mtp at det tross alt har vert istid i f eks Norge jeg er ikke oppdatert på den forskning som har blitt gjort på dette området;It will be warmer in the winter less snow Is this man make or be it change with regard to that, after all, have host ice age in I'm not up to date on the research that have be do in this area
1908;4;2;0;0.25;0.3333333;120000;2;Det blir varmere og mer ekstremvær;It get hotter and more extreme weather
1909;1;1;1;0.5;0.3333333;150000;0;Det blir varmere;It get hotter
1910;6;1;0;0.5;0.3333333;650000;2;Det blir varmere;It get hotter
1911;7;1;1;0.75;0.3333333;627000;3;Det blir varmare gjerne meir nedbør og uroleg ver;It get Heater gladly more rainfall and Concerned about
1912;2;2;0;0.75;0.3333333;378000;3;det blir vamere isen smelter mer ekstremvær;it be ice melt more extreme
1913;3;2;1;0.5;0.6666667;475000;3;Det blir mindre og mindre polaris;It become less and less polarize
1914;5;2;0;0.5;0.3333333;0;2;det blir mildere og mer fuktig klima;it get warmer and more humid climate
1915;6;2;1;0.5;0.3333333;402146;2;Det blir kanskje ikke så ille her i Norge Stakkars de som bor på øyer i Stillehavet;It may not be as bad here in Pity those who live on in the Pacific
1916;3;1;0;0.75;0.6666667;348000;3;"det blir gjort alt for lite for å beskytte naturen alle sier ""noen må gjøre noe men ikke vi"" ";"it be do far too little to protect nature everyone say ""someone have to do something but we do not"""
1917;3;2;1;0.75;0.3333333;430000;3;det ar alltid vært endriner i klima Men slik det ser ut nå forbruker vi stadig mer og mulig det ville vært en gevinst om vi forbrukte mindre og reiste mindre med fly;there ar always be in climate but the way it look now, we consume increasingly and possible there would be a gain if we spend less and less travel by plane
1918;5;1;0;0.5;0.3333333;675000;3;Deprimerende;depress
1919;2;2;1;0.5;0.3333333;0;3;depreciating climatic conditions;depreciate climatic condition
1920;1;1;1;0.75;0.3333333;50000;3;Den viktigste saken i vår tid;The most important issue of our time
1921;2;1;0;0.25;0.6666667;330000;3;Delvis menneskeskapt Jeg tror selv etter å ha lest flere forskningsartikler fra begge sider at klimaendringer går i sykluser Menneskene har muligens påvirket tildels;Partly I think even after read several research paper from both side that climate change go in cycle have possibly influence in part
1922;2;2;0;0.5;0.0;0;3;debatt;debate
1923;3;1;1;0.75;0.6666667;850000;3;De øker;they increase
1924;2;1;1;0.75;0.3333333;400000;3;De største produsentene av CO2 - Kina India etc;The of CO2 - China
1925;4;1;1;0.5;0.6666667;485;3;De som har muligheten til å gjøre noe ser ikke ut til å bry seg Det er ingen som sier at vi må senke det generelle forbruket jeg har nok av oppgaver og bekymringer om jeg forholder meg til det jeg kan ha innvirkning på;Those who have the ability to do something do not seem to care There be no say that we need to lower the overall consumption I have plenty of task and worry about I relate to what I could have an impact on
